2010-08-22	0	1
2010-08-30	1	0
2010-08-31	1	0
2010-09-01	1	0
2010-09-03	1	0
2010-09-06	0	1
2010-09-09	0	1
2010-09-10	2	1
2010-09-12	0	1
2010-09-14	1	0
2010-09-17	0	1
2010-09-21	0	1
2011-07-04	0	1
2012-03-01	0	1
2012-03-23	1	0
2012-04-13	0	1
2013-07-09	1	0
2013-11-03	0	1
2013-11-06	1	0
2014-03-12	0	2
2014-09-24	2	0
2014-12-19	0	1
2014-12-25	0	1
2014-12-29	1	0
2015-02-05	1	0
2015-03-12	0	1
2015-03-14	1	0
2015-03-25	0	1
2015-04-13	2	0
2015-05-04	1	0
2015-05-14	0	1
2015-05-21	0	1
2015-06-02	0	1
2015-06-04	0	1
2015-06-07	1	0
2015-06-11	1	0
2015-06-13	0	1
2015-06-26	0	1
2015-07-01	1	0
2015-07-03	0	1
2015-07-08	1	0
2015-07-09	1	0
2015-07-10	1	0
2015-07-13	0	1
2015-07-14	0	1
2015-07-16	0	1
2015-07-18	0	3
2015-07-20	1	0
2015-07-21	0	1
2015-07-23	0	1
2015-07-24	0	1
2015-08-05	0	1
2015-08-06	0	1
2015-08-09	1	0
2015-08-10	0	3
2015-08-11	14	20
2015-08-12	20	27
2015-08-13	13	14
2015-08-14	3	4
2015-08-15	1	2
2015-08-16	1	1
2015-08-17	14	15
2015-08-18	9	7
2015-08-19	1	3
2015-08-20	1	7
2015-08-21	8	15
2015-08-22	1	2
2015-08-23	1	1
2015-08-24	7	13
2015-08-25	12	21
2015-08-26	5	5
2015-08-27	4	2
2015-08-28	6	6
2015-08-29	3	0
2015-08-30	2	3
2015-08-31	2	2
2015-09-01	9	3
2015-09-02	4	3
2015-09-03	2	3
2015-09-05	1	0
2015-09-06	2	0
2015-09-07	3	3
2015-09-08	5	1
2015-09-09	2	3
2015-09-10	4	6
2015-09-11	4	2
2015-09-12	0	1
2015-09-13	2	5
2015-09-14	4	8
2015-09-15	12	15
2015-09-16	5	14
2015-09-17	4	13
2015-09-18	3	5
2015-09-19	1	0
2015-09-21	12	5
2015-09-22	6	5
2015-09-23	5	4
2015-09-24	6	6
2015-09-25	6	10
2015-09-26	6	5
2015-09-27	0	3
2015-09-28	7	14
2015-09-29	9	27
2015-09-30	1	8
2015-10-01	2	0
2015-10-02	2	0
2015-10-04	0	1
2015-10-06	0	2
2015-10-07	3	0
2015-10-08	6	15
2015-10-09	8	7
2015-10-10	2	0
2015-10-12	4	5
2015-10-13	3	10
2015-10-14	1	12
2015-10-15	13	12
2015-10-16	10	10
2015-10-18	2	2
2015-10-19	16	19
2015-10-20	5	2
2015-10-21	2	0
2015-10-22	4	11
2015-10-23	4	5
2015-10-24	1	0
2015-10-25	2	1
2015-10-26	14	6
2015-10-27	3	8
2015-10-28	6	13
2015-10-29	4	8
2015-10-30	10	11
2015-10-31	3	1
2015-11-01	0	2
2015-11-02	10	8
2015-11-03	14	11
2015-11-04	15	14
2015-11-05	17	11
2015-11-06	4	2
2015-11-07	0	1
2015-11-08	2	4
2015-11-09	7	0
2015-11-10	6	1
2015-11-11	37	37
2015-11-12	13	18
2015-11-13	7	16
2015-11-14	1	1
2015-11-15	0	2
2015-11-16	5	15
2015-11-17	5	13
2015-11-18	3	12
2015-11-19	13	15
2015-11-20	12	21
2015-11-21	3	2
2015-11-22	0	1
2015-11-23	15	26
2015-11-24	12	22
2015-11-25	9	17
2015-11-26	9	11
2015-11-27	15	42
2015-11-28	3	1
2015-11-29	3	1
2015-11-30	8	11
2015-12-01	15	14
2015-12-02	2	14
2015-12-03	5	6
2015-12-04	17	11
2015-12-05	3	6
2015-12-06	2	4
2015-12-07	9	22
2015-12-08	12	9
2015-12-09	6	3
2015-12-10	7	15
2015-12-11	5	17
2015-12-12	2	3
2015-12-13	1	2
2015-12-14	5	14
2015-12-15	14	34
2015-12-16	10	15
2015-12-17	11	28
2015-12-18	5	9
2015-12-19	0	2
2015-12-20	6	0
2015-12-21	20	28
2015-12-22	15	18
2015-12-23	10	21
2015-12-24	24	36
2015-12-25	13	20
2015-12-26	1	2
2015-12-27	1	1
2015-12-28	14	24
2015-12-29	11	32
2015-12-30	7	6
2015-12-31	9	12
2016-01-01	0	1
2016-01-03	1	0
2016-01-04	8	13
2016-01-05	8	11
2016-01-06	8	3
2016-01-07	5	10
2016-01-08	4	3
2016-01-09	2	0
2016-01-10	0	1
2016-01-11	3	3
2016-01-12	8	18
2016-01-13	10	27
2016-01-14	15	36
2016-01-15	7	10
2016-01-16	5	5
2016-01-17	2	3
2016-01-18	5	17
2016-01-19	3	8
2016-01-20	5	8
2016-01-21	6	15
2016-01-22	3	3
2016-01-23	2	0
2016-01-25	3	4
2016-01-26	6	6
2016-01-27	3	6
2016-01-28	12	14
2016-01-29	6	10
2016-01-31	1	1
2016-02-01	6	12
2016-02-02	2	12
2016-02-03	7	12
2016-02-04	14	19
2016-02-05	9	4
2016-02-06	1	0
2016-02-13	1	0
2016-02-14	1	0
2016-02-15	3	5
2016-02-16	7	4
2016-02-17	7	1
2016-02-18	21	17
2016-02-19	3	4
2016-02-20	0	3
2016-02-22	6	15
2016-02-23	15	4
2016-02-24	12	6
2016-02-25	6	7
2016-02-26	15	11
2016-02-27	3	4
2016-02-28	1	1
2016-02-29	11	7
2016-03-01	14	42
2016-03-02	13	18
2016-03-03	16	15
2016-03-04	6	5
2016-03-05	4	2
2016-03-06	3	0
2016-03-07	0	7
2016-03-08	14	17
2016-03-09	34	61
2016-03-10	21	39
2016-03-11	7	6
2016-03-12	2	0
2016-03-13	2	0
2016-03-14	8	17
2016-03-15	22	12
2016-03-16	10	16
2016-03-17	8	8
2016-03-18	8	22
2016-03-20	7	3
2016-03-21	13	15
2016-03-22	3	9
2016-03-23	10	13
2016-03-24	18	25
2016-03-25	11	13
2016-03-26	4	5
2016-03-27	0	2
2016-03-28	1	3
2016-03-29	8	9
2016-03-30	13	9
2016-03-31	20	27
2016-04-01	22	24
2016-04-02	0	1
2016-04-04	2	1
2016-04-05	7	13
2016-04-06	5	5
2016-04-07	5	20
2016-04-08	3	14
2016-04-09	4	1
2016-04-10	0	2
